timestamp_s,climate_temp_C,temp_01_C,temp_02_C,temp_03_C,battery_temp_mean_C,battery_temp_min_C,battery_temp_max_C,battery_temp_spread_C
27764.455705999997,24.985321044921875,27.32598876953125,27.105133056640625,27.242584228515625,27.224568684895832,27.105133056640625,27.32598876953125,0.220855712890625
27765.435706,24.98599624633789,27.330596923828125,27.096160888671875,27.237579345703125,27.221445719401043,27.096160888671875,27.330596923828125,0.23443603515625
27766.405705999998,24.990869522094727,27.3189697265625,27.099884033203125,27.24053955078125,27.219797770182293,27.099884033203125,27.3189697265625,0.219085693359375
27767.375706,24.994731903076172,27.333953857421875,27.06475830078125,27.233917236328125,27.21087646484375,27.06475830078125,27.333953857421875,0.269195556640625
27768.345706,25.00773811340332,27.32476806640625,27.085784912109375,27.25445556640625,27.221669514973957,27.085784912109375,27.32476806640625,0.238983154296875
27769.325706,25.010391235351562,27.3463134765625,27.091156005859375,27.2503662109375,27.229278564453125,27.091156005859375,27.3463134765625,0.255157470703125
27770.295705999997,25.01445770263672,27.33099365234375,27.068023681640625,27.2486572265625,27.215891520182293,27.068023681640625,27.33099365234375,0.262969970703125
27771.265706,25.017372131347656,27.350433349609375,27.095306396484375,27.24713134765625,27.23095703125,27.095306396484375,27.350433349609375,0.255126953125
27772.235706,25.017372131347656,27.350830078125,27.0709228515625,27.23974609375,27.220499674479168,27.0709228515625,27.350830078125,0.2799072265625
27773.215706,25.012577056884766,27.330596923828125,27.15679931640625,27.26849365234375,27.251963297526043,27.15679931640625,27.330596923828125,0.173797607421875
27774.185706,24.995878219604492,27.326416015625,27.08251953125,27.26971435546875,27.226216634114582,27.08251953125,27.326416015625,0.243896484375
27775.155705999998,24.982437133789062,27.326416015625,27.08251953125,27.26971435546875,27.226216634114582,27.08251953125,27.326416015625,0.243896484375
27776.125706,24.97681427001953,27.332244873046875,27.07830810546875,27.240936279296875,27.2171630859375,27.07830810546875,27.332244873046875,0.253936767578125
27777.105706,24.965518951416016,27.335601806640625,27.0849609375,27.257354736328125,27.225972493489582,27.0849609375,27.335601806640625,0.250640869140625
27778.075706,24.959138870239258,27.343841552734375,27.05975341796875,27.2264404296875,27.210011800130207,27.05975341796875,27.343841552734375,0.284088134765625
27779.045705999997,24.949970245361328,27.36614990234375,27.12335205078125,27.27020263671875,27.25323486328125,27.12335205078125,27.36614990234375,0.2427978515625
27780.015706,24.946842193603516,27.331878662109375,27.046234130859375,27.256195068359375,27.211435953776043,27.046234130859375,27.331878662109375,0.28564453125
27780.995705999998,24.946842193603516,27.31695556640625,27.088287353515625,27.27142333984375,27.225555419921875,27.088287353515625,27.31695556640625,0.228668212890625
27781.965706,24.94805908203125,27.3326416015625,27.140777587890625,27.2498779296875,27.241099039713543,27.140777587890625,27.3326416015625,0.191864013671875
27782.935706,24.947704315185547,27.337677001953125,27.121734619140625,27.28704833984375,27.248819986979168,27.121734619140625,27.337677001953125,0.2159423828125
27783.905705999998,24.943998336791992,27.33758544921875,27.104705810546875,27.27105712890625,27.237782796223957,27.104705810546875,27.33758544921875,0.232879638671875
27784.885705999997,24.949796676635742,27.344635009765625,27.121337890625,27.28790283203125,27.251291910807293,27.121337890625,27.344635009765625,0.223297119140625
27785.855706,24.957019805908203,27.340118408203125,27.09942626953125,27.280059814453125,27.2398681640625,27.09942626953125,27.340118408203125,0.240692138671875
27786.825706,24.96207618713379,27.35455322265625,27.10321044921875,27.24713134765625,27.234965006510418,27.10321044921875,27.35455322265625,0.2513427734375
27787.805706,24.969667434692383,27.364959716796875,27.13287353515625,27.2874755859375,27.261769612630207,27.13287353515625,27.364959716796875,0.232086181640625
27788.775706,24.97466468811035,27.337677001953125,27.118865966796875,27.276031494140625,27.244191487630207,27.118865966796875,27.337677001953125,0.21881103515625
27789.745705999998,24.983612060546875,27.355010986328125,27.089599609375,27.248748779296875,27.231119791666668,27.089599609375,27.355010986328125,0.265411376953125
27790.715706,24.983612060546875,27.35382080078125,27.12835693359375,27.2462158203125,27.2427978515625,27.12835693359375,27.35382080078125,0.2254638671875
27791.695706,24.989795684814453,27.34259033203125,27.102691650390625,27.26727294921875,27.237518310546875,27.102691650390625,27.34259033203125,0.239898681640625
27792.665706,24.995126724243164,27.359527587890625,27.08624267578125,27.24420166015625,27.229990641276043,27.08624267578125,27.359527587890625,0.273284912109375
27793.635705999997,25.0009822845459,27.359527587890625,27.08624267578125,27.24420166015625,27.229990641276043,27.08624267578125,27.359527587890625,0.273284912109375
27794.605706,25.004945755004883,27.35455322265625,27.0924072265625,27.257843017578125,27.234934488932293,27.0924072265625,27.35455322265625,0.26214599609375
27795.585705999998,25.005664825439453,27.35906982421875,27.117095947265625,27.2532958984375,27.243153889973957,27.117095947265625,27.35906982421875,0.241973876953125
27796.555706,25.009056091308594,27.360870361328125,27.11260986328125,27.2293701171875,27.234283447265625,27.11260986328125,27.360870361328125,0.248260498046875
27797.525706,25.006568908691406,27.3599853515625,27.14312744140625,27.268157958984375,27.257090250651043,27.14312744140625,27.3599853515625,0.21685791015625
27798.495705999998,25.002010345458984,27.342193603515625,27.102325439453125,27.245941162109375,27.230153401692707,27.102325439453125,27.342193603515625,0.2398681640625
27799.475705999997,24.993188858032227,27.334320068359375,27.11474609375,27.25946044921875,27.236175537109375,27.11474609375,27.334320068359375,0.219573974609375
27800.445706,24.993188858032227,27.326873779296875,27.08203125,27.24212646484375,27.217010498046875,27.08203125,27.326873779296875,0.244842529296875
27801.415706,24.985065460205078,27.35003662109375,27.123016357421875,27.25946044921875,27.244171142578125,27.123016357421875,27.35003662109375,0.227020263671875
27802.385705999997,24.98000144958496,27.331451416015625,27.09820556640625,27.22772216796875,27.219126383463543,27.09820556640625,27.331451416015625,0.233245849609375
27803.365706,24.979297637939453,27.35748291015625,27.109405517578125,27.262359619140625,27.243082682291668,27.109405517578125,27.35748291015625,0.248077392578125
27804.335705999998,24.971406936645508,27.36572265625,27.151458740234375,27.24542236328125,27.254201253255207,27.151458740234375,27.36572265625,0.214263916015625
27805.305706,24.97346305847168,27.34588623046875,27.12615966796875,27.272247314453125,27.248097737630207,27.12615966796875,27.34588623046875,0.2197265625
27806.275706,24.976837158203125,27.336395263671875,27.161346435546875,27.259918212890625,27.252553304036457,27.161346435546875,27.336395263671875,0.175048828125
27807.255706,24.982393264770508,27.347625732421875,27.109710693359375,27.251220703125,27.236185709635418,27.109710693359375,27.347625732421875,0.2379150390625
27808.225705999997,24.984712600708008,27.379486083984375,27.12957763671875,27.25946044921875,27.256174723307293,27.12957763671875,27.379486083984375,0.249908447265625
27809.195706,24.987110137939453,27.361602783203125,27.1444091796875,27.2364501953125,27.247487386067707,27.1444091796875,27.361602783203125,0.217193603515625
