timestamp_s,voltage_V,current_A,power_W,power_calculated_W,phase
31976.065705999998,42.59012222290039,-51.98521423339844,-2214.056640625,-2214.0566279841005,discharge
31977.285706,42.58934020996094,-51.99422836303711,-2214.39990234375,-2214.399880707788,discharge
31978.505706,42.588958740234375,-52.00366973876953,-2214.7822265625,-2214.7821448452305,discharge
31979.725705999997,42.5877571105957,-52.0594596862793,-2217.095703125,-2217.0956244281115,discharge
31980.955705999997,42.58750915527344,-52.041961669921875,-2216.33740234375,-2216.337519076187,discharge
31982.175705999998,42.587032318115234,-52.01568603515625,-2215.193603515625,-2215.1937022281345,discharge
31983.395706,42.58644104003906,-52.007198333740234,-2214.801513671875,-2214.8014854974463,discharge
31984.615705999997,42.58543014526367,-52.026893615722656,-2215.587646484375,-2215.5876437474217,discharge
31985.835705999998,42.58504867553711,-52.001426696777344,-2214.4833984375,-2214.483287079638,discharge
31987.055706,42.58462905883789,-51.99728012084961,-2214.284912109375,-2214.284886014866,discharge
31988.275706,42.583770751953125,-51.953983306884766,-2212.396484375,-2212.3965147911804,discharge
31989.495705999998,42.583274841308594,-52.01134490966797,-2214.8134765625,-2214.813395154488,discharge
31990.725705999997,42.58289337158203,-51.947879791259766,-2212.091064453125,-2212.0910260309756,discharge
31991.945706,42.5823974609375,-51.96952819824219,-2212.987060546875,-2212.987105594948,discharge
31993.165706,42.58108139038086,-52.02445983886719,-2215.2578125,-2215.257758689404,discharge
31994.385705999997,42.58096694946289,-51.999759674072266,-2214.199951171875,-2214.2000480616844,discharge
31995.605706,42.58014678955078,-51.97167205810547,-2212.96142578125,-2212.9614251325256,discharge
31996.825706,42.579288482666016,-52.08091735839844,-2217.568359375,-2217.568404645135,discharge
31998.045705999997,42.578792572021484,-52.020118713378906,-2214.953857421875,-2214.9538442688936,discharge
31999.265706,42.57841110229492,-52.02198028564453,-2215.01318359375,-2215.0132629576547,discharge
32000.485706,42.57749557495117,-52.057647705078125,-2216.484375,-2216.484264805331,discharge
32001.715706,42.57749557495117,-51.998756408691406,-2213.976806640625,-2213.9768208940222,discharge
32002.935706,42.576332092285156,-52.055213928222656,-2216.320068359375,-2216.3200753429555,discharge
32004.155705999998,42.576236724853516,-51.96471405029297,-2212.4619140625,-2212.461966744595,discharge
32005.375706,42.57575988769531,-51.979209899902344,-2213.054443359375,-2213.0543598503573,discharge
32006.595706,42.574615478515625,-52.05207061767578,-2216.096923828125,-2216.0968914080877,discharge
32007.815705999998,42.57423400878906,-52.01120376586914,-2214.337158203125,-2214.3371602069237,discharge
32009.035706,42.57413864135742,-51.95622253417969,-2211.991455078125,-2211.9914214513847,discharge
32010.255706,42.573204040527344,-51.992130279541016,-2213.4716796875,-2213.4715708925796,discharge
32011.485706,42.572574615478516,-52.00343322753906,-2213.919921875,-2213.9200413404615,discharge
32012.705705999997,42.57190704345703,-51.99298858642578,-2213.440673828125,-2213.4406770128408,discharge
32013.925705999998,42.57099151611328,-52.0014762878418,-2213.75439453125,-2213.754405875079,discharge
32015.145706,42.57001876831055,-52.03714370727539,-2215.22216796875,-2215.2221842679864,discharge
32016.365705999997,42.57047653198242,-51.98149871826172,-2212.877197265625,-2212.877171283035,discharge
32017.585705999998,42.56959915161133,-51.970054626464844,-2212.344482421875,-2212.344393335952,discharge
32018.805706,42.56834030151367,-52.060272216796875,-2216.119384765625,-2216.119383914047,discharge
32020.025706,42.56826400756836,-51.98435974121094,-2212.884033203125,-2212.883949728275,discharge
32021.245705999998,42.567691802978516,-51.95903778076172,-2211.7763671875,-2211.7763066307816,discharge
32022.475705999997,42.567138671875,-52.00019073486328,-2213.499267578125,-2213.499329974875,discharge
32023.695706,42.56620407104492,-52.01129913330078,-2213.923583984375,-2213.923572908243,discharge
32024.915706,42.56574630737305,-52.015113830566406,-2214.062255859375,-2214.0621394610207,discharge
32026.135705999997,42.56513595581055,-51.98731231689453,-2212.846923828125,-2212.8470167458,discharge
32027.355706,42.56420135498047,-51.96647644042969,-2211.91162109375,-2211.911566919298,discharge
32028.575706,42.56338119506836,-52.023983001708984,-2214.316650390625,-2214.316619787496,discharge
32029.795705999997,42.56359100341797,-51.99422836303711,-2213.06103515625,-2213.0610705826257,discharge
32031.015706,42.562618255615234,-52.0482063293457,-2215.307861328125,-2215.307936885438,discharge
32032.235706,42.56193161010742,-52.034141540527344,-2214.673583984375,-2214.6735736385745,discharge
